PF23234	CL0123	HTH	WHD_4th_Lhr	Large helicase-related protein, winged-helix domain
PF23235	CL0123	HTH	WHD_3rd_Lhr	Large helicase-related protein, winged-helix domain
PF23236	CL0123	HTH	WHD_2nd_Lhr	Large helicase-related protein, winged-helix domain
PF23237	CL0159	E-set	HYR_4C	HYR-like domain with 4 cysteines
PF23238	CL0671	AAA_lid	DUF7068	Domain of unknown function (DUF7068)
PF23239			DUF7069	Domain of unknown function (DUF7069)
PF23240	CL0020	TPR	HAT_PRP39_N	PRP39 N-terminal HAT repeat
PF23241	CL0020	TPR	HAT_PRP39_C	PRP39 C-terminal HAT repeat
PF23242	CL0671	AAA_lid	AAA_lid_TRIP13_C	TRIP13-like, AAA+ ATPase lid C-terminal domain
PF23243	CL0020	TPR	HEAT_HEATR1	HEATR1-like, HEAT repeats
PF23244	CL0451	FnI-like	VWF	Von Willebrand factor-like domain
PF23245	CL0221	RRM	RRM_PARP14_2	PARP14, second RRM domain
PF23246			CC_CDK5RAP2	CDK5 regulatory subunit-associated protein 2-like, coiled coil
PF23247	CL0022	LRR	LRR_RPS2	Plant disease resistance protein RPS2-like, leucine-rich repeats
PF23248	CL0007	KH	KH_PARP14_2	PARP14, second type I KH domain
PF23249	CL0007	KH	KH_PARP14_3	PARP14, third type I KH domain
PF23250			zf_DPOE_2	Zinc finger domain of DNA polymerase-epsilon
PF23251	CL0007	KH	KH_PARP14_4	PARP14, fourth type I KH domain
PF23252	CL0007	KH	KH_PARP14_5	PARP14, fifth type I KH domain
PF23253	CL0007	KH	KH_PARP14_6	PARP14, sixth type I KH domain
PF23254	CL0007	KH	KH_PARP14_8	PARP14-like, eighth type I KH domain
PF23255	CL0214	UBA	DUF7070	Domain of unknown function (DUF7070)
PF23256	CL0039	HUP	CHX17_2nd	Plant cation/H(+) antiporter domain
PF23257			DUF7071	Domain of unknown function (DUF7071)
PF23258	CL0010	SH3	DUF7072	Domain of unknown function (DUF7072)
PF23259	CL0039	HUP	CHX17_C	Plant cation/H(+) antiporter, C-terminal domain
PF23260	CL0692	TSP1	TSP1_2	SEMA5B-like, TSP-1 type 1
PF23261	CL0537	CCCH_zf	zf-CCCH_11	UNK-like, CCCH zinc finger
PF23262	CL0015	MFS	NFD4_C	NFD4, C-terminal domain
PF23263			C8-3_MUC4	Mucin-4-like C8-3 domain
PF23264			DUF7073	Domain of unknown function (DUF7073)
PF23265	CL0159	E-set	Ig-like_KY	KY-like, immunoglobulin-like domain
PF23266	CL0186	Beta_propeller	VPS11_N	VPS11-like, N-terminal beta-propeller
PF23267			ENOX1	ENOX1-like domain
PF23268			RIN1	RIN1-like domain
PF23269	CL0051	NTF2	DUF7074	Domain of unknown function (DUF7074)
PF23270	CL0137	HAD	HAD_RAM2_N	Glycerol-3-phosphate acyltransferase RAM2-like, HAD-like domain
PF23271	CL0020	TPR	HEAT_GCN1	Stalled ribosome sensor GCN1-like, HEAT repeats
PF23272	CL0113	GT-B	DUF7075	Domain of unknown function (DUF7075)
PF23273	CL0159	E-set	DUF7076	Domain of unknown function (DUF7076)
PF23274	CL0159	E-set	DUF7077	Domain of unknown function (DUF7077)
PF23275	CL0020	TPR	TPR_23	TPR repeat domain
PF23276	CL0020	TPR	TPR_24	Pentatricopeptide repeat-containing protein
PF23277	CL0159	E-set	Ig_Dlec1_1	Deleted in lung and esophageal cancer protein 1 Ig domain
PF23278	CL0791	Ago_N	Piwi_N	Piwi, N-terminal domain
PF23279	CL0020	TPR	TPR_25	Fungal tetratrico peptide repeats
PF23280	CL0020	TPR	TPR_26	Fungal tetratrico peptide repeats
PF23281	CL0356	AMP_N-like	DAAF9_N	Dynein axonemal assembly factor 9 N-terminal domain
PF23282	CL0123	HTH	WHD_ROQ1	Disease resistance protein Roq1-like, winged-helix domain
PF23283			D8C_UMOD	Uromodulin-like, D8C domain
PF23284	CL0010	SH3	KOW2_Spt5	Transcription elongation factor SPT5, second KOW domain
PF23285			DUF7078	Domain of unknown function (DUF7078)
PF23286	CL0022	LRR	LRR_13	Disease resistance protein RPS4B-like, leucine-rich repeats
PF23287	CL0010	SH3	KOW7_SPT5	Transcription elongation factor SPT5, seventh KOW domain
PF23288	CL0010	SH3	KOW6_SPT5	Transcription elongation factor SPT5, sixth KOW domain 
PF23289	CL0743	Spectrin	Spectrin_5	Guanine nucleotide exchange factor DBS-like, spectrin-like
PF23290	CL0010	SH3	KOW5_SPT5	Transcription elongation factor SPT5, fifth KOW domain
PF23291	CL0010	SH3	KOW4_SPT5	Transcription elongation factor SPT5, fourth KOW domain
PF23292	CL0831	SAND	SAND_ULT1	ULTRAPETALA1 SAND domain
PF23293			zf_ULT1	ULTRAPETALA1 zinc finger domain
PF23294	CL0459	BRCT-like	BRCT_TopB1_SLF1	TopBP1/SLF1, BRCT domain
PF23295	CL0020	TPR	Arm_4	Armadillo-like repeats
PF23296			DUF7079	Domain of unknown function (DUF7079)
PF23297	CL0314	PP-binding	ACP_SdgA_C	Highly reducing polyketide synthase sdgA, C-terminal ACP domain
PF23298	CL0644	Fz	FZ_RECK	RECK, frizzled-like domain
PF23299			DUF7081	Domain of unknown function (DUF7081)
PF23300	CL0020	TPR	HEAT_Nup120	Nucleoporin Nup120, HEAT repeats
PF23301	CL0001	EGF	EGF_PEAR1L	Platelet endothelial aggregation receptor 1-like, EGF domain
PF23302	CL0123	HTH	HTH_DNAJC9	DNAJC9 HTH domain
PF23304	CL0159	E-set	GAE_BBS1	Bardet-Biedl syndrome 1 protein, GAE domain
PF23305			DUF7082	Domain of unknown function (DUF7082)
PF23307	CL0003	SAM	SAM_KIDINS220	Kinase D-interacting substrate of 220 kDa-like, SAM domain-like
PF23308	CL0692	TSP1	TSP1_TSH7A-B_C	THS7A/B C-terminal TSP1 domain
PF23309	CL0523	GAG-polyprotein	DUF7083	Domain of unknown function (DUF7083)
PF23310	CL0020	TPR	TPR_27	Plant tetratrico peptide repeats
PF23311			DUF7084	Domain of unknown function (DUF7084)
PF23312	CL0214	UBA	UBA_SIK3	Protein kinase SIK3 UBA domain
PF23313			4HB_KIF14	KIF14 four-helical bundle
PF23314			TASOR_alpha-beta	TASOR alpha/beta domain
PF23315			PEX6_4th	PEX6 fourth domain
PF23316	CL0159	E-set	Ig_DLEC1_6th	DLEC1 sixth Ig-like domain
PF23317	CL0030	Ion_channel	YVC1_C	Calcium channel YVC1-like, C-terminal
PF23318	CL0266	PH	DUF7085	Domain of unknown function (DUF7085)
PF23319	CL0832	CobW_C	CobW_C_DAAF9	DAAF9 CobW_C-like domain
PF23320			Zn_SUZ12	Polycomb protein SUZ12-like, Zn domain
PF23321	CL0070	ACT	R1_ABCA1	ABCA1-like, C-terminal R1 regulatory domain
PF23322	CL0487	FKBP	PPIase_AIP	AH receptor-interacting protein, N-terminal FKBP-type PPIase
PF23323	CL0743	Spectrin	Spectrin_6	Kalirin-like, spectrin repeats
PF23324			DUF7086	Domain of unknown function (DUF7086)
PF23325	CL0020	TPR	TPR_28	GBF1-like, tetratrico peptide repeat region
PF23326	CL0072	Ubiquitin	UBL_UBAC1	UBAC1 UBL-like domain
PF23327	CL0010	SH3	Chromo_MORC2_6th	ATPase MORC2, chromo domain-like
PF23328			Sha_B_N	Shavenoid isoform B N-terminal domain
PF23329	CL0220	EF_hand	EF_HAND_1_PLCG	PLCG EF-hand motif 1
PF23330	CL0361	C2H2-zf	zf-C2H2_14	CIZ1-like, C2H2-type zinc finger
PF23331	CL0451	FnI-like	VWC2L_C	VWC2L, C-terminal domain
PF23332			CC4_RECK	RECK-like, CC4 domain
PF23333	CL0451	FnI-like	VWC2L_1st	VWC2L-like, N-terminal domain
PF23334	CL0451	FnI-like	VWC2L_2nd	VWC2L-like domain
PF23335	CL0186	Beta_propeller	Beta-prop_IFT80_2nd	IFT80 second beta-propeller
PF23336	CL0123	HTH	HTH_TbsP_C	Transcriptional regulator TbsP-like, C-terminal HTH domain
PF23337			PTHB1_pf	PTHB1 platform domain
PF23338			PTHB1_hp	PTHB1 hairpin
PF23339			PTHB1_CtH	PTHB1 C-terminal helix bundle
PF23340	CL0063	NADP_Rossmann	Chp1_domII	Chp1 domain II
PF23341	CL0186	Beta_propeller	PEP5_VPS11_N	PEP5/VPS11 N-terminal
PF23342	CL0186	Beta_propeller	WDR90_beta-prop_4th	WDR90, 4th beta-propeller
PF23343	CL0169	Rep	REP_ORF2-G2P	Replication-associated protein ORF2/G2P
PF23344	CL0159	E-set	ZP-N	ZP-N domain
PF23345	CL0833	Nup120_hel_sf	NUP160_helical	Nucleoporin NUP160, helical domain
PF23346			DUF7087	Integral membrane domain of unknown function (DUF7087)
PF23347	CL0020	TPR	TPR_Nup160_C	Nup160 C-terminal TPR
PF23348	CL0268	Pec_lyase-like	RDM3_C	RDM3 beta-solenoid
PF23349			BBS7_hp	BBS7 hairpin
PF23350			BBS2_pf	BBS2 platform domain
PF23351			BBS2_CtH	BBS2 C-terminal helix bundle
PF23352			IFT52_central	IFT52 central domain
PF23353			BBS2_hp	BBS2 hairpin
PF23354	CL0020	TPR	TPR_NUP160_120_M	NUP160/120 middle TPR
PF23355	CL0014	Glutaminase_I	IFT52_GIFT	IFT52 GIFT domain
PF23356	CL0020	TPR	TPR_PEP5_VPS11	PEP5/VPS11 Clathrin repeat
PF23357			DUF7088	Domain of unknown function (DUF7088)
PF23358	CL0159	E-set	OST48_MD	OST48 middle domain
PF23359	CL0306	HeH	Lsr2_DNA-bd	Lsr2 DNA-binding domain
PF23360	CL0159	E-set	BBS7_GAE	BBS7 GAE domain
PF23361			BBS7_pf	BBS7 platform domain
PF23362			DHX37_C	DEAH helicase DHX37 C-terminal domain
PF23363			DUF7089	Family of unknown function (DUF7089)
PF23364			MAX_effector	MAX effector
PF23365	CL0023	P-loop_NTPase	DUF7090	Family of unknown function (DUF7090)
PF23366	CL0186	Beta_propeller	Beta-prop_HVO_0234	HVO_0234-like, beta propeller
PF23367			DUF7091	Family of unknown function (DUF7091)
PF23368	CL0266	PH	DUF7092	Domain of unknown function (DUF7092)
PF23369	CL0159	E-set	Vp25_capsid	Capsid protein Vp25
PF23370	CL0159	E-set	Vp20_capsid	Capsid protein Vp20
PF23371	CL0159	E-set	Vp24_capsid	Capsid protein Vp24
PF23373			DUF7093	Family of unknown function (DUF7093)
PF23374	CL0159	E-set	Fn3_arc	Archaeal fibronectin-III type-like domain
PF23375			DUF7094	Family of unknown function (DUF7094)
PF23376	CL0159	E-set	Fn3_VIN3	VIN3-like, fibronectin type-III domain
PF23377	CL0186	Beta_propeller	Beta-prop_IFT122_2nd	IFT122 second beta-propeller
PF23378			DUF7095	Family of unknown function (DUF7095)
PF23379			DUF7096	Domain of unknown function (DUF7096)
PF23380			VIN3_C	VIN3-like, C-terminal domain
PF23381	CL0186	Beta_propeller	Beta-prop_IFT122_1st	IFT122 first beta-propeller
PF23382			DUF7097	Family of unknown function (DUF7097)
PF23383	CL0186	Beta_propeller	Beta-prop_IFT140_1st	IFT140 first beta-propeller
PF23384			DUF7098	Family of unknown function (DUF7098)
PF23385	CL0186	Beta_propeller	Beta-prop_IFT140_2nd	IFT140 second beta-propeller
PF23386	CL0833	Nup120_hel_sf	NPP-6_helical	NPP-6, helical domain
PF23387	CL0020	TPR	TPR_IFT80_172	IFT80/172/WDR35/WDR19 TPR domain
PF23388	CL0186	Beta_propeller	DUF7099	Domain of unknown function (DUF7099)
PF23389	CL0186	Beta_propeller	Beta-prop_WDR19_1st	WDR19 first beta-propeller
PF23390	CL0186	Beta_propeller	Beta-prop_WDR35_2nd	WDR35 second beta-propeller
PF23391			DUF7100	Domain of unknown function (DUF7100)
PF23392			DUF7101	Domain of unknown function (DUF7101)
PF23393	CL0186	Beta_propeller	Beta-prop_WDR90_POC16_2nd	WDR90/POC16, second beta-propeller
PF23394	CL0236	PDDEXK	DUF7102	Domain of unknown function (DUF7102)
PF23395	CL0003	SAM	SAM_6	SAM-like domain
PF23396	CL0412	Frag1-like	DUF7103	Family of unknown function (DUF7103)
PF23397	CL0465	Ank	DUF7104	Domain of unknown function (DUF7104)
PF23398			FAZ1_cons	FAZ1, conserved domain
PF23399			LTI65_PGEED	LTI65/LTI78 PGEED repeat
PF23400	CL0236	PDDEXK	CARF_Card1	Card1 CARF domain
PF23401	CL0123	HTH	HTH_Card1	Card1 hinge domain
PF23402			LTI65_LTI78_NYQTKV	LTI65/LTI78 NYQTKV repeat
PF23403			LTI65_LTI78_N	LTI65/LTI78 CAP160 N-terminal
PF23404			FAZ1_C	FAZ1, C-terminal
PF23405	CL0186	Beta_propeller	WD40_APC4_C-half	APC4, WD40 domain C-terminal half
PF23406			ZNF380_CC	ZNF380 coiled-coil
PF23407	CL0186	Beta_propeller	WD40_Apc4_C_fungal	Apc4 WD40 domain C-terminal half, fungal
PF23408	CL0836	TMEM126	TMEM126_like	TMEM126-like protein
PF23409	CL0186	Beta_propeller	Beta-prop_EML	Echinoderm microtubule-associated protein first beta-propeller
PF23410	CL0186	Beta_propeller	Beta-prop_VPS8	Vps8 beta-propeller
PF23411	CL0186	Beta_propeller	Beta-prop_Vps41	Vps42 beta-propeller
PF23412	CL0229	RING	zf_RING_Vps8	Vps8 RING zinc finger
PF23413	CL0229	RING	zf_RING_Vps8_fungal	Vps8 RING zinc finger, fungal
PF23414	CL0186	Beta_propeller	Beta-prop_EML_2	Echinoderm microtubule-associated protein second beta-propeller
PF23415	CL0023	P-loop_NTPase	MAPB1_N	Microtubule-associated protein 1B N-terminal
PF23416	CL0621	Colipase	DUF7107	Domain of unknown function (DUF7107)
PF23417			STING_TM	STING transmembrane domain
PF23418			DUF7108	Domain of unknown function (DUF7108)
PF23419	CL0186	Beta_propeller	WD40_RFWD3	E3 ubiquitin-protein ligase RFWD3 WD40 domain
PF23420			DUF7108_C	DUF7108, C-terminal domain
PF23421			DUF7109	Family of unknown function (DUF7109)
PF23422			DUF7110	Family of unknown function (DUF7110)
PF23423			DUF7111	Family of unknown function (DUF7111)
PF23424			DUF7112	Family of unknown function (DUF7112)
PF23425			DUF7113	Family of unknown function (DUF7113)
PF23426			DUF7114	Family of unknown function (DUF7114)
PF23427	CL0001	EGF	EGF_4	EGF-like domain
PF23428			DUF7115	Domain of unknown function (DUF7115)
PF23429			DUF7116	Family of unknown function (DUF7116)
PF23430			DUF7117	Family of unknown function (DUF7117)
PF23431			BROMI_N	Broad-minded protein N-terminal domain
PF23432			DUF7118	Domain of unknown function (DUF7118)
PF23433	CL0123	HTH	DUF7119	Family of unknown function (DUF7119)
PF23434	CL0057	Met_repress	DUF7120	Family of unknown function (DUF7120)
PF23435			DUF7121	Family of unknown function (DUF7121)
PF23436	CL0816	TBC-like	RabGap-TBC_2	RabGAP TBC domain
PF23437			DUF7122	Family of unknown function (DUF7122)
PF23438	CL0123	HTH	DUF7123	Domain of unknown function (DUF7123)
PF23439			DUF7124	Domain of unknown function (DUF7124)
PF23440	CL0816	TBC-like	BROMI_C	Broad-minded protein Rab TBC domain
PF23441	CL0063	NADP_Rossmann	SDR	SDR-like rossmann domain
PF23442	CL0023	P-loop_NTPase	DUF7125	Family of unknown function (DUF7125)
PF23443	CL0063	NADP_Rossmann	DUF7126	Family of unknown function (DUF7126)
PF23444	CL0190	HSP20	DUF7127	Family of unknown function (DUF7127)
PF23445	CL0123	HTH	WHD_SNRNP200	Winged Helix-turn-helix domain
PF23446	CL0187	LysM	LysM1_NFP_LYK	NFP/LYK LysM1 domain
PF23447	CL0361	C2H2-zf	DUF7128	Domain of unknown function (DUF7128)
PF23448	CL0659	CAP	CAP-like_CFAP184	CFAP184 CAP-like domain
PF23449	CL0202	GBD	CBM-like_CFAP184	CFAP184 CBM-like domain
PF23450			KIAA2026_hel	KIAA2026 helical domain
PF23451	CL0167	Zn_Beta_Ribbon	Zn_ribbon_PaaD	PaaD zinc beta ribbon domain
PF23452	CL0110	GT-A	HPAT	Hydroxyproline O-arabinosyltransferase family N-terminal domain
PF23454	CL0167	Zn_Beta_Ribbon	Zn_ribbon_Brz	Transcriptional regulator Brz zinc beta ribbon domain
PF23455	CL0167	Zn_Beta_Ribbon	DUF7129	Domain of unknown function (DUF7129)
PF23456	CL0021	OB	CSDE1	Cold shock domain-containing protein E1 CSD domain
PF23457	CL0187	LysM	LysM2_NFP	NFP LysM2 domain
PF23458	CL0167	Zn_Beta_Ribbon	DUF7130	Domain of unknown function (DUF7130)
PF23459	CL0021	OB	S1_RRP5	RRP5 S1 domain
PF23460			ZMYND8_CC	ZMYND8 protein coiled-coil
PF23461			ZMYND11_CC	ZMYND11 protein coiled-coil
PF23462	CL0187	LysM	LysM3_NFP	NFP LysM3 domain
PF23463	CL0783	WWE	WWE_2	WWE domain
PF23464	CL0783	WWE	WWE_3	WWE domain
PF23465			DUF7131	Domain of unknown function (DUF7131)
PF23466	CL0783	WWE	WWE_4	WWE domain
PF23467	CL0783	WWE	WWE_5	WWE domain
PF23468	CL0020	TPR	ARC6	Plastid division regulator alpha solenoid domain
PF23469	CL0007	KH	KH_12	KH-domain
PF23470	CL0167	Zn_Beta_Ribbon	Zn_ribbon_PF0610	PF0610 rubredoxin-like zinc beta-ribbon domain
PF23471			Cap15_TM	Cap15, TM helices
PF23472	CL0187	LysM	LysM2_CERK1_LYK3_4_5	LYK3/4/5 LysM2 domain
PF23473	CL0187	LysM	LysM3_LYK4_5	LYK4/5 LysM3 domain
PF23474	CL0247	2H	Acb1	Anti-CBASS protein Acb1
PF23475	CL0839	Tbcl_zf	zf-Tbcl_FmdE	FmdE treble clef zinc finger
PF23476			DUF7132	Family of unknown function (DUF7132)
PF23477	CL0839	Tbcl_zf	zf_Tbcl_2	Probable treble clef zinc finger
PF23478			YKL104W-A	YKL104W-A
PF23479			Microp_apicomplexa	Apicomplexa microprotein
PF23480			YGL204C	YGL204C
PF23481	CL0159	E-set	Ig_TMEM132_2nd	TMEM132 second Ig-like domain
PF23482			YLR146W-A	YLR146W-A
PF23483			Microp_apicomplexa_2	Apicomplexa microprotein
PF23484			YBR126W-A	YBR126W-A
PF23485			YBR230W-A	YBR230W-A
PF23486	CL0159	E-set	Ig_TMEM132_5th	TMEM132 fifth domain
PF23487	CL0159	E-set	Ig_TMEM132_6th	TMEM132 sixth domain
PF23488			YKL065W-A	YKL065W-A
PF23489			V-ATPase_su_f	V-type proton ATPase subunit f-like
PF23490			ZCCHC24_C	ZCCHC24 C-terminal domain
PF23491	CL0266	PH	bPH_8	SunI-like bacterial PH domain
PF23492	CL0266	PH	bPH_9	Bacterial PH domain
PF23493			CysS_C	Cysteinyl-tRNA ligase anticodon binding domain
PF23494	CL0266	PH	bPH_10	YqeB-like bacterial PH domain
PF23495			YbgU	YbgU
PF23496			Microp_apicomplexa_3	Apicomplexa microprotein
PF23497			YmiD	YmiD
PF23498			MgtT	MgtT
PF23499			YnfU	YnfU
PF23500	CL0186	Beta_propeller	DUF7133	Domain of unknown function (DUF7133)
PF23501			Microp_apicomplexa_4	Apicomplexa microprotein
PF23502			YdgV	YdgV
PF23503			Microp_apicomplexa_5	Apicomplexa small protein domain
PF23504			YodE	YodE
PF23505			YqgG	YqgG
PF23506			YqgH	YqgH
PF23507			YqiM	YqiM
PF23508			MBB1	MBB1
PF23509	CL0026	CU_oxidase	MSMEG_3727_PQQ-assoc	MSMEG_3727, PQQ-associated
PF23510			Microp_apicomplexa_6	Apicomplexa microprotein
PF23511	CL0491	LYR-like	ISD11	ISD11 family
PF23512			Microp_apicomplexa_8	Apicomplexa microprotein
PF23513			Microp_apicomplexa_9	Apicomplexa microprotein
PF23514			YhiY	YhiY
PF23515			YibY	YibY
PF23516			YthB	YthB
PF23517	CL0680	WW	WW_TCERG1	TCERG1 WW domain
PF23518	CL0680	WW	WW_2	WW domain
PF23519			Microp_apicomplexa_10	Apicomplexa microprotein
PF23520			Microp_apicomplexa_11	Apicomplexa microprotein
PF23521			YKL023C-A	YKL023C-A
PF23522			Microp_apicomplexa_12	Apicomplexa microprotein
PF23523			Microp_apicomplexa_13	Apicomplexa microprotein
PF23524	CL0202	GBD	MGAT4A_C	MGAT4 C-terminal domain
PF23525	CL0063	NADP_Rossmann	Methyltransf_36	AprA MT2-like domain
PF23526	CL0123	HTH	AprA_N	AprA N-terminal domain
PF23527			Microp_apicomplexa_14	Apicomplexa microprotein
PF23528			Microp_apicomplexa_15	Apicomplexa microprotein
PF23529			Microp_apicomplexa_16	Apicomplexa microprotein
PF23530			YHR052C-B	YHR052C-B
PF23531			Microp_apicomplexa_17	Apicomplexa microprotein
PF23533			Microp_apicomplexa_19	Apicomplexa microprotein
PF23534			Microp_apicomplexa_20	Apicomplexa microprotein
PF23535			Microp_apicomplexa_21	Apicomplexa microprotein
PF23536			TraK_C	TraK C-terminal domain
PF23537			Microp_apicomplexa_22	Apicomplexa microprotein
PF23538	CL0104	Glyoxalase	Teneurin_ABD	Teneurin antibiotic-binding-like domain
PF23539			DUF7134	Domain of unknown function (DUF7134)
PF23540			DesK_N	DesK N-terminal domain
PF23541	CL0164	CUB	CRF-BP_C	Corticotropin-releasing factor binding protein C-terminal domain
PF23542	CL0408	PUP	DUF1512_C	Domain of unknown function (DUF1512) C-terminal
PF23543			DUF6688_C	DUF6688 C-terminal domain
PF23544			AtuA_ferredoxin	AtuA ferredoxin-like domain
PF23545	CL0167	Zn_Beta_Ribbon	Zn_ribbon_HMPTM	HMPTM N-terminal zinc ribbon domain
PF23546	CL0167	Zn_Beta_Ribbon	Zn_ribbon_TOP3B	DNA topoisomerase 3-beta zinc ribbon domain
PF23547	CL0167	Zn_Beta_Ribbon	Zn_ribbon_FGT1_1	FORGETTER1 first zinc ribbon domain
PF23548	CL0167	Zn_Beta_Ribbon	Zn_ribbon_FGT1_2	FORGETTER1 second zinc ribbon domain
PF23549	CL0167	Zn_Beta_Ribbon	Zn_ribbon_GRF_2	GRF-like zinc ribbon domain
PF23550	CL0839	Tbcl_zf	zf_Tbcl_Rhp7	DNA repair protein rhp7 treble clef domain
PF23551	CL0167	Zn_Beta_Ribbon	Zn_ribbon_20	Zinc beta-ribbon domain
PF23552			ParB_C	ParB dimerisation domain
PF23553	CL0020	TPR	NELF-A_N	NELF-A N-terminal domain
PF23554	CL0020	TPR	TPR_DOCK	Dedicator of cytokinesis (DOCK) TPR region
PF23555	CL0229	RING	zf-RING_Vps41	Vps41 C-terminal RING finger domain
PF23556	CL0020	TPR	TPR_Vps41	Vps41 TPR-like region
PF23557	CL0020	TPR	TPR_leprecan	Leprecan family TPR-like repeat region
PF23558	CL0020	TPR	TPR_P4H	Prolyl 4-hydroxylase peptide-substrate-binding domain
PF23559	CL0123	HTH	WHD_DRP	Disease resistance protein Winged helix domain
PF23560	CL0202	GBD	GBD_Hemicentin	Hemicentin galactose-binding domain-like
PF23561	CL0361	C2H2-zf	zf-C2H2_15	C2H2 zinc finger
PF23562	CL0531	AMP-binding_C	AMP-binding_C_3	AMP-binding enzyme C-terminal domain
PF23563	CL0402	Cdc48_2-like	TRIP13_N	TRIP13 N-terminal domain
PF23564	CL0220	EF_hand	EF-hand_FSTL1	Follistatin-related protein 1, EF-hand domain pair
PF23565	CL0020	TPR	ARM_TANGO6	Transport and Golgi organization protein 6 homolog, ARM-like repeat
PF23566	CL0237	HD_PDEase	RTG2_C	RTG2 C-terminal domain
PF23567	CL0072	Ubiquitin	Ubiquitin_IARS1	Isoleucine--tRNA ligase, cytoplasmic, ubiquitin-like
PF23568	CL0020	TPR	ARM_LIN	E3 ubiquitin-protein ligase LIN-like, ARM repeat
PF23569	CL0023	P-loop_NTPase	NBD_SMAX1	SMAX1 nucleotide binding domain
PF23570	CL0229	RING	PHD_P300	Histone acetyltransferase p300-like, PHD domain
PF23571			GH3_M	GH3 family central domain
PF23572			GH3_C	GH3 family C-terminal domain
PF23573	CL0361	C2H2-zf	zf-C2H2_PRDM15	PRDM15 C2H2 zinc finger domain
PF23574	CL0361	C2H2-zf	zf-C2H2_ZNF142_18	Zinc finger protein 142 C2H2 domain
PF23575			JAG1	Protein jagged-1-like, predicted ferredoxin-like domain
PF23576			SEN1_barrel	Helicase SEN1 beta-barrel domain
PF23577	CL0187	LysM	LysM_RLK	LysM domain
PF23578			DGKI	Diacylglycerol kinase iota-like domain
PF23579	CL0020	TPR	ARM_TBCD	Tubulin-specific chaperone D-like, ARM repeat
PF23580	CL0361	C2H2-zf	Znf_XAF1_N	XIAP-associated factor 1-like, N-terminal zinc finger
PF23581	CL0266	PH	DUF7135	Domain of unknown function (DUF7135)
PF23582	CL0123	HTH	WHD_RGF3	RGF3 winged helix domain
PF23583	CL0220	EF_hand	EF_HAND_2_PLCG	PLCG EF-hand motif 2
PF23584			DUF7136	Domain of unknown function (DUF7136)
PF23585			DUF7137	Domain of unknown function (DUF7137)
PF23586	CL0186	Beta_propeller	Beta-prop_NWD2_C	NWD2 C-terminal beta-propeller
PF23587	CL0010	SH3	SH3_KALRN	Kalirin, SH3
PF23588	CL0123	HTH	HTH_CHD1_Hrp3	ATP-dependent helicase CHD1-2/hrp3 HTH domain 
PF23589	CL0123	HTH	WHD_AprA	AprA winged helix domain
PF23590	CL0020	TPR	NOT1_connector	CCR4-NOT transcription complex subunit 1, NOT1_connector
PF23591	CL0287	Transthyretin	CILP	Cartilage intermediate layer protein 1-like domain
PF23592	CL0159	E-set	Cadherin_CELSR2_9th	CELSR2-like, ninth cadherin domain
PF23593	CL0020	TPR	HEAT_ATR	Serine/threonine-protein kinase ATR-like, HEAT repeats
PF23594			RPN11_C	26S proteasome regulatory subunit RPN11 C-terminal domain
PF23596	CL0072	Ubiquitin	DUF7138	Domain of unknown function (DUF7138)
PF23597	CL0168	PAN	KIAA0319_N	Dyslexia-associated protein KIAA0319 N-terminal domain
PF23598	CL0022	LRR	LRR_14	Leucine-rich repeat region
PF23599			CILP_C	Cartilage intermediate layer protein 1-like, C-terminal
PF23600			CdpA_N	Cell division protein A, N-terminal domain
PF23601			CdpA_C	Cell division protein A, C-terminal domain
PF23602	CL0190	HSP20	CS_DNAAF11_C	Dynein axonemal assembly factor 11-like, CS domain
PF23603	CL0072	Ubiquitin	Ubiquitin_TPR1	Telomere repeat-binding protein 1-like, ubiquitin-like domain
PF23604	CL0159	E-set	Ig_TRAPPC10	TRAPPC10-like, immunoglobulin-like
PF23605			FKS1_dom2	1,3-beta-glucan synthase component FKS1, second domain
PF23606	CL0020	TPR	HEAT_ULK4	Serine/threonine-protein kinase ULK4-like, HEAT repeats
PF23607	CL0841	Wzc_PBSD	WZC_N	Tyrosine-protein kinase Wzc, N-terminal domain
PF23608	CL0159	E-set	Ig_ILCR1	ILCR1 Ig-like domain
PF23609	CL0186	Beta_propeller	Beta-prop_EIPR1	EIPR1 beta-propeller
PF23610			VWA7_4	VWA7 beta-sandwich domain 
PF23611	CL0361	C2H2-zf	zf-C2H2_16	C2H2 zinc finger
PF23612	CL0361	C2H2-zf	zf-C2H2_ZN142	ZN142 C2H2 zinc finger
PF23613			ELP3_N	ELP3 N-terminal domain
PF23614	CL0010	SH3	DUF7141	Domain of unknown function (DUF7141)
PF23615	CL0010	SH3	Chromo_MIT1	MIT1 Chromo domain
PF23616	CL0159	E-set	Ig_GEX2_N	GEX2 N-terminal Ig-like domain
PF23617	CL0220	EF_hand	EF-hand_15	EF-hand
PF23618	CL0840	H_lectin	T4_gp9_10_C	Bacteriophage T4 gp9/10-like protein, C-terminal
PF23619	CL0159	E-set	Ig_VWA7	VWA7 Ig-like domain   
PF23620	CL0960	HD_NOTCH-like	KIAA0319	KIAA0319 C-terminal domain
PF23621			BP74_N	BP74 N-terminal domain
PF23622	CL0022	LRR	LRR_At1g61320_AtMIF1	At1g61320/AtMIF1, LRR domain
PF23623	CL0202	GBD	GBD_IRG7_N	IRG7 N-terminal galactose binding domain
